timestamp,clf,time_elapsed,type,month,last_month
2021-07-04 23:06:36.082866,EnsembleRejection,3.1995313389998046,train,10,07
2021-07-04 23:07:07.612086,EnsembleRejection,1.2231950249988586,train,10,07
2021-07-04 23:07:45.901499,EnsembleRejection,4.594695619998674,train,10,07
2021-07-04 23:13:46.974235,EnsembleRejection,1.5556047670033877,train,10,07
2021-07-04 23:14:25.349827,EnsembleRejection,0.41868655099824537,train,10,07
2021-07-04 23:15:26.223283,EnsembleRejection,0.8156621050002286,train,10,07
2021-07-04 23:16:04.221001,EnsembleRejection,0.5479225609960849,train,10,07
2021-07-04 23:16:35.641696,EnsembleRejection_update_3delay,602.8180550160032,test,10,07
2021-07-04 23:16:37.532899,EnsembleRejection,0.791988004995801,train,11,08
2021-07-04 23:26:44.364975,EnsembleRejection,2.355424221001158,train,11,08
2021-07-04 23:27:19.512008,EnsembleRejection,0.5369117540030857,train,11,08
2021-07-04 23:34:10.444849,EnsembleRejection,0.4001539759992738,train,11,08
2021-07-04 23:39:07.396647,EnsembleRejection,0.8576079490012489,train,11,08
2021-07-04 23:46:02.925259,EnsembleRejection,0.38605291100247996,train,11,08
2021-07-04 23:48:20.983267,EnsembleRejection,0.21435410500271246,train,11,08
2021-07-04 23:49:31.801130,EnsembleRejection_update_3delay,1976.1587945270003,test,11,08
2021-07-04 23:49:34.385691,EnsembleRejection,1.375135632995807,train,12,09
2021-07-04 23:50:11.981526,EnsembleRejection,1.3192309760052012,train,12,09
2021-07-04 23:53:20.582773,EnsembleRejection,0.9481475240027066,train,12,09
2021-07-04 23:53:58.186348,EnsembleRejection,3.9356333739997353,train,12,09
2021-07-04 23:54:38.932200,EnsembleRejection,1.355445132998284,train,12,09
2021-07-04 23:55:37.238767,EnsembleRejection,3.352145887001825,train,12,09
2021-07-05 00:01:40.176674,EnsembleRejection,1.9636301950013149,train,12,09
2021-07-05 00:02:20.644226,EnsembleRejection_update_3delay,768.8424379429998,test,12,09
2021-07-05 14:16:12.157533,EnsembleRejection_update_1delay,390.14126601201133,test,01,01
